name,PlotID,Transect,FWD_1_hour,FWD_10_hour,FWD_100_hour,Litter1,Duff_1,Litter_2,Duff_2,Litter_3,Duff_3,Litter_4,Duff_4,Litter_5,Duff_5,Notes,Recorders
fuels_fwd_table_big17nov,REME-THIN-06,W,10,2,0,0.2,0,1.2,0,0,0,0.3,0,0.4,0,NA,AE-KF
fuels_fwd_table_big17nov,REME-THIN-07,E,0,0,0,0,0,0.4,0,1.1,1.2,0.8,0,0.4,0,NA,AB
fuels_fwd_table_big17nov,REME-THIN-07,N,9,1,2,2.3,4,3.2,0.8,5.4,3.2,1,0.5,1.6,0,NA,AB
fuels_fwd_table_big17nov,REME-THIN-07,S,2,0,2,0.3,0,0.4,0,0.4,0,1.1,0,4.3,2.1,NA,AB
fuels_fwd_table_big17nov,REME-THIN-07,W,35,5,0,0.8,0,4.8,0,0.4,0,0,0,3.4,2.1,NA,AB
fuels_fwd_table_big17nov,REME-THIN-12,E,8,1,0,0.3,0,0.3,0,0.1,0,0.1,0,0.1,0,NA,"KF, AE, TH"
fuels_fwd_table_big17nov,REME-THIN-12,N,12,0,0,3.1,2.6,1.9,3,3,2.7,2,6,0.9,0,NA,"KF, TH, AE"
fuels_fwd_table_big17nov,REME-THIN-12,S,24,2,0,0.7,0,2.8,3,19,2.9,2.1,4.8,2,5.7,NA,"KF, AE, TH"
fuels_fwd_table_big17nov,REME-THIN-12,W,22,2,0,0.1,0,0.2,0,1.1,0,0.6,0,0.3,0,NA,"KF, AE, TH"
fuels_fwd_table_big17nov,REME-THIN-14,E,10,6,2,2.8,5.4,0.5,2,0.5,0,2.5,0,4.7,5.1,NA,TH
fuels_fwd_table_big17nov,REME-THIN-14,N,5,1,1,3.8,5.2,3.1,4.9,4,7.2,0.3,0,2.4,3.5,NA,TH
fuels_fwd_table_big17nov,REME-THIN-14,S,8,10,9,2.9,4.1,3,7,3.6,5.2,5.7,5.9,3.9,3.8,NA,TH
fuels_fwd_table_big17nov,REME-THIN-14,W,7,3,3,0,2.6,3.2,5.7,3.3,3.3,2.6,4.8,3.8,3.1,NA,TH
fuels_fwd_table_big17nov,REME-THIN-29,E,22,0,1,0.3,0,0.2,0,0.3,0,0.2,0,1.3,0.9,NA,AB-AE
fuels_fwd_table_big17nov,REME-THIN-29,N,13,0,0,0.3,0,0,0,1.3,0.2,0.9,0.1,0.4,0,NA,AB-AE
fuels_fwd_table_big17nov,REME-THIN-29,S,14,3,0,0.3,0,3.1,2.8,0.2,0.3,0.5,0,0.4,1.1,NA,AB-AE
fuels_fwd_table_big17nov,REME-THIN-29,W,6,1,5,1.8,0,2.1,0,0.5,0,1.6,0.2,2.7,0,SAMPLE 5 BUMPED LEFT 2FT,AE-AB
fuels_fwd_table_big17nov,REMO-PLANT-01,E,0,0,0,0,0,0,0,0,0,0.1,0,0,0,SAMPLE 3 BUMPED 2FT LEFT,KF
fuels_fwd_table_big17nov,REMO-PLANT-01,N,3,0,0,0.3,2.4,0.3,3.6,0.9,3.1,0.3,4.8,1.6,1,"SAMPLE 4 BUMPED 2FT LEFT, SAMPLE 5 BUMPED 2FT RIGHT",KF
fuels_fwd_table_big17nov,REMO-PLANT-01,W,0,1,0,0,0,0,0.2,0.2,0.3,0.6,0.1,0,0,NA,KF
fuels_fwd_table_big17nov,REMO-PLANT-02,E,0,0,0,0.5,0,0,0,0,0,0,0,0,0,NA,TH
fuels_fwd_table_big17nov,REMO-PLANT-02,N,0,2,2,0,0,2.5,0,2.6,0.5,0,0,0.5,2,Sample 2 bumped 1 ft. left.,TH
fuels_fwd_table_big17nov,REMO-PLANT-02,S,3,1,0,0.3,0,0,0,0,0.8,0,0,0,0,NA,TH
fuels_fwd_table_big17nov,REMO-PLANT-02,W,0,0,0,1.1,0.2,0,0,0,0,0,0,0,0,Sample 1 bumped 1 ft. right.,TH
fuels_fwd_table_big17nov,REMO-PLANT-04,E,18,1,1,3.4,0,1.5,0,1.9,0.3,3.1,0,0.8,0,"SAMPLE 3 BUMPED 1M RIGHT, SAMPLE 4 BUMPED LEFT 1FT",AE
fuels_fwd_table_big17nov,REMO-PLANT-04,N,6,3,0,3,0.2,0,0,7.6,2.9,0,0,3.9,0,SAMPLE 1 BUMPED LEFT 1FT,AE
fuels_fwd_table_big17nov,REMO-PLANT-04,S,18,1,0,3.2,0.4,1.3,0,2.6,0,1.1,0,0.8,0,NA,AE
fuels_fwd_table_big17nov,REMO-PLANT-04,W,21,2,2,3.4,0,1.9,0,1.1,0,0,0,9.8,0,SAMPLE 4 BUMPED LEFT 2FT,AE
fuels_fwd_table_big17nov,REMO-PLANT-05,E,16,4,3,4.2,0,0.8,0,7.3,0,1.9,0,5.1,0,NA,AE
fuels_fwd_table_big17nov,REMO-PLANT-05,N,2,4,5,1.7,0.6,4.5,0,14.2,0,9.1,0,6.4,2.8,NA,AE
fuels_fwd_table_big17nov,REMO-PLANT-05,S,9,3,1,3.4,0,2.9,0.3,0.8,0,3.1,0,2.5,0,NA,AE
fuels_fwd_table_big17nov,REMO-PLANT-05,W,14,2,3,0.1,0.2,5.3,0,4.7,0,5.4,0,10.7,0,NA,AE
fuels_fwd_table_big17nov,REMO-PLANT-06,E,14,0,0,0,0,1.2,0,0.3,0,3.6,0,1.2,0,NA,AE
fuels_fwd_table_big17nov,REMO-PLANT-06,N,7,1,2,0.9,0,1.1,0,0.7,0,1.3,0,1.1,0,NA,AE
fuels_fwd_table_big17nov,REMO-PLANT-06,S,13,2,2,1.2,0,1.9,0,0.1,0,2.2,0.3,1.5,0,NA,AE
fuels_fwd_table_big17nov,REMO-PLANT-06,W,11,0,2,1.3,0,1.6,0,1.9,0,0.5,0,0.7,0,NA,AE
fuels_fwd_table_big17nov,REMO-PLANT-07,E,0,1,0,2.1,0.9,0.7,0.1,0.1,0.4,0,0,0.3,0,SAMPLE 2 BUMPED 1FT RIGH,KF
fuels_fwd_table_big17nov,REMO-PLANT-07,N,4,2,1,0.3,0,0,0,0.2,0.1,0.4,0,0.2,0.3,SAMPL 3 BUMPED 1FT LEFT,KF
fuels_fwd_table_big17nov,REMO-PLANT-07,S,0,0,0,0,1.9,0,1.3,0.6,0,0,0,3.1,0,NA,KF
fuels_fwd_table_big17nov,REMO-PLANT-07,W,2,6,2,0.2,0,0.4,0,0.7,0,0.4,0.1,0.1,0,NA,KF
fuels_fwd_table_big17nov,REMO-PLANT-1,S,0,0,0,0,1.9,0,1.1,0.2,0.2,0,0,0.2,0.3,SAMPLE 1 BUMPED 3FT LEFT,KF
fuels_fwd_table_big17nov,REMO-PLANT-10,E,4,1,0,1.3,0,0.6,4,0.7,2.1,0,0,0,0,NA,TH
fuels_fwd_table_big17nov,REMO-PLANT-10,N,5,1,0,0,0,0.7,0,0.9,0,1.1,0,1.2,0,Sample 5 bumped 2 ft. right,TH
fuels_fwd_table_big17nov,REMO-PLANT-10,S,16,8,2,0,0,0.6,0.2,0,0,1.2,0.4,0.2,0,NA,TH
fuels_fwd_table_big17nov,REMO-PLANT-10,W,12,2,0,2.8,0,1.2,1.1,0.5,0,0.6,0,3.9,0.3,NA,TH
fuels_fwd_table_big17nov,REMO-PLANT-11,E,0,1,3,0.2,0,0,0.9,1,0.1,0,0,1.1,0,NA,KF
